match_status,source_paper_id,ref_idx,parsed_title,parsed_year,parsed_doi,matched_target_paper_id,match_method,match_score,qa_reason_hint
ambiguous,paper_00dbb21f0313,34,Interior-point methods for semidefinite programming,1997,,paper_c4428044ed2c,title_fuzzy,0.8491,multiple_candidates_or_low_margin
ambiguous,paper_19a9e5dc772a,1,The linear complementarity problem,1971,,paper_b6662fa0c4f4,title_fuzzy,0.8852,multiple_candidates_or_low_margin
ambiguous,paper_0a51db689c87,32,Parallel and distributed block-coordinate Frank-Wolfe algorithms,2016,,paper_822ac4b05aba,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_auto_f769089c8f63,8,On the product knapsack problem,2018,,paper_9a3aeea023b0,title_fuzzy,0.8657,multiple_candidates_or_low_margin
ambiguous,paper_62e28605c4d5,63,A stochastic quasi-Newton method for online convex optimization,2007,,paper_c5feb5e73ac2,title_fuzzy,0.8485,multiple_candidates_or_low_margin
ambiguous,paper_74783d045172,7,Dual variable-metric algorithms for constrained optimization,1977,,paper_1a22109f8e58,title_fuzzy,0.9206,multiple_candidates_or_low_margin
ambiguous,paper_f4f1004e1e1b,21,An algorithm for the traffic assignment problem,1974,,paper_3016364b02ac,title_fuzzy,0.8764,multiple_candidates_or_low_margin
ambiguous,paper_ba23ee94db49,7,First order optimality conditions for mathematical programs with semidefinite cone complementarity constraints,2014,,paper_665ea0413476,title_fuzzy,0.9273,multiple_candidates_or_low_margin
ambiguous,paper_auto_1a9059ef787c,8,A tight upper bound for the expectation of a convex function of a multivariate random variable,1986,,paper_5f4ec9cb9216,title_fuzzy,0.837,multiple_candidates_or_low_margin
ambiguous,paper_c56e81b2b0fa,7,Ekeland's principle for vector equilibrium problems,2007,,paper_a793731630bf,title_fuzzy,0.8393,multiple_candidates_or_low_margin
ambiguous,paper_dbda7f1a17fa,20,Composition of facets of the clique partitioning polytope,1990,,paper_46713a607c6d,title_fuzzy,0.8485,multiple_candidates_or_low_margin
ambiguous,paper_12832b881f27,7,The integer collapsing knapsack problem,1980,,paper_12832b881f27,title_fuzzy,0.8395,multiple_candidates_or_low_margin
ambiguous,paper_60d227353221,2,Optimal stopping of regular diffusions under random discounting,2001,,paper_60d227353221,title_fuzzy,0.871,multiple_candidates_or_low_margin
ambiguous,paper_60887d1794ec,27,On the interior algorithms for nonconvex quadratic programming,1988,,paper_942a9d5f60e7,title_fuzzy,0.8571,multiple_candidates_or_low_margin
ambiguous,paper_auto_7011949c3bc5,25,On scaling linear programming problems,1975,,paper_ac12f4f6b08b,title_fuzzy,0.8308,multiple_candidates_or_low_margin
ambiguous,paper_81bf2acbd124,51,Lipschitzian properties of multifunctions,1985,,paper_75888cdb301b,title_fuzzy,0.8723,multiple_candidates_or_low_margin
ambiguous,paper_6b7234a2d743,21,"Some continuous functions related to corner polyhedra, part II",1972,,paper_f6b2201c280b,title_fuzzy,0.9573,multiple_candidates_or_low_margin
ambiguous,paper_03d414abca3e,37,Accelerated and inexact forward-backward,2013,,paper_1596d06b8bf2,title_fuzzy,0.8791,multiple_candidates_or_low_margin
ambiguous,paper_auto_f769089c8f63,31,A minimal algorithm for the 0-1 knapsack problem,1997,,paper_b4334a4a01de,title_fuzzy,0.9213,multiple_candidates_or_low_margin
ambiguous,paper_064ab366af97,1,A globally and superlinearly convergent algorithm for one-dimensional minimization of convex functions,1982,,paper_7e090b5230ef,title_fuzzy,0.9268,multiple_candidates_or_low_margin
ambiguous,paper_bcddfdf616a9,22,A globally convergent primal-dual interior-point filter method for nonlinear programming,2004,,paper_b185de6f64d7,title_fuzzy,0.8521,multiple_candidates_or_low_margin
ambiguous,paper_f11b3cebc6bc,18,Scalarization of vector optimization problems,1987,,paper_aae228e61187,title_fuzzy,0.8395,multiple_candidates_or_low_margin
ambiguous,paper_c1994271e4f0,3,The facets of the asymmetric 5-City traveling salesman problem,1989,,paper_0de1c60294c1,title_fuzzy,0.8421,multiple_candidates_or_low_margin
ambiguous,paper_8ce378914ea8,41,Convergence properties of a regularization scheme for mathematical programs with complementarity constraints,2001,,paper_d28a057b82df,title_fuzzy,0.8426,multiple_candidates_or_low_margin
ambiguous,paper_c4428044ed2c,27,A primal-dual interior point algorithm for linear programming,1989,,paper_26a5172bc2d1,title_fuzzy,0.9173,multiple_candidates_or_low_margin
ambiguous,paper_5dc6acee4040,9,Minimax theorems,1953,10.1073/pnas.39.1.42,paper_437f8d991372,title_fuzzy,0.9091,multiple_candidates_or_low_margin
ambiguous,paper_auto_cb8c2b667b5d,41,Data-driven chance constrained stochastic program,2016,,paper_d72401b6dfa7,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_auto_29d115bf3602,11,A generalization of the linear complementarity problem,1970,,paper_a3e7454e1c54,title_fuzzy,0.8454,multiple_candidates_or_low_margin
ambiguous,paper_fd390ad2a022,22,Stochastic subgradient method converges at the rate $O(k^{-1/4})$ on weakly convex functions,2018,,paper_8c4cf4fd85b8,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_04cfb495918a,2,Balanced matrices,1972,,paper_7e31bfc6415f,title_fuzzy,0.85,multiple_candidates_or_low_margin
ambiguous,paper_d53570830cd9,6,On two-level optimization,1982,,paper_dbb1234fedd1,title_fuzzy,0.9259,multiple_candidates_or_low_margin
ambiguous,paper_a404f3b928e1,14,Adaptive first-order methods for general sparse inverse covariance selection,2010,,paper_d578f85e2474,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_f9c23e89b1a7,21,A note on an open problem in linear complementarity,1977,,paper_d5ad1bb82f05,title_fuzzy,0.8361,multiple_candidates_or_low_margin
ambiguous,paper_c1acfb8fab5f,8,Convex Analysis and Monotone Operator Theory in Hilbert Spaces,2017,,paper_74879ef279e1,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_825f348502ea,7,On homotopy-smoothing methods for box-constrained variational inequalities,1999,10.1137/s0363012997315907,paper_84ec9c7034a2,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_11f75b00d329,12,Combined Relaxation Methods for Variational Inequalities,2001,,paper_bb12b56c10fe,title_fuzzy,0.835,multiple_candidates_or_low_margin
ambiguous,paper_cb685d6e271d,12,Convergence of Reweighted $l_{1}$ Minimization Algorithms and Unique Solution of Truncated $l_{p}$ Minimization,2010,,paper_7f309e3e6cba,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_f00041338b4d,24,Error bounds of generalized D-gap functions for nonsmooth and nonmonotone variational inequality problems,2009,,paper_e74ff6396850,title_fuzzy,0.8542,multiple_candidates_or_low_margin
ambiguous,paper_00f1e45ba2ff,36,A stochastic quasi-Newton method for online convex optimization,2007,,paper_c5feb5e73ac2,title_fuzzy,0.8485,multiple_candidates_or_low_margin
ambiguous,paper_auto_bf7e8fe57c5b,9,Lifting the facets of 0-1 polytopes,1978,,paper_12b4ac7e062f,title_fuzzy,0.88,multiple_candidates_or_low_margin
ambiguous,paper_71653ef8f1e1,8,On the solution of large structured linear complementarity problems,1978,,paper_0fe670c20633,title_fuzzy,0.8308,multiple_candidates_or_low_margin
ambiguous,paper_auto_8b4c3e69cf11,7,A generalized subgradient method with relaxation step,1995,,paper_ef9f6089b945,title_fuzzy,0.9138,multiple_candidates_or_low_margin
ambiguous,paper_115f862ca38d,3,The Linear Complementarity Problem,1971,,paper_163c9a2c58a4,title_fuzzy,0.9189,multiple_candidates_or_low_margin
ambiguous,paper_618138844384,16,A New Class of Functions for Measuring Solution Integrality in the Feasibility Pump Approach: Complete Results,2013,,paper_618138844384,title_fuzzy,0.9154,multiple_candidates_or_low_margin
ambiguous,paper_981bc58d2e13,20,Ordinary convex programs without a duality gap,1971,,paper_9a4db4d74046,title_fuzzy,0.8864,multiple_candidates_or_low_margin
ambiguous,paper_f5fbb626ae3d,2,More risk-sensitive Markov Decision Processes,2014,,paper_f5fbb626ae3d,title_fuzzy,0.8302,multiple_candidates_or_low_margin
ambiguous,paper_e1bb84e7e787,23,Linearized ADMM for Non-convex Non-smooth Optimization with Convergence Analysis,2017,,paper_faef2addf762,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_auto_2d783df0e019,11,Settling the complexity of computing two-player Nash equilibria,2009,,paper_2b6fcc738f0f,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_62da3bf3e0ec,3,Implicit representation of variable upper bounds in linear programs,1975,,paper_62da3bf3e0ec,title_fuzzy,0.8859,multiple_candidates_or_low_margin
ambiguous,paper_2f786a98f7be,11,"Algorithm 887: CHOLMOD, supernodal sparse Cholesky factorization and update/downdate",2009,,paper_7145a1059594,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_auto_0eaa9b25d372,14,Feasibility issues in an interior point method for linear programming,1990,,paper_88e32df0d948,title_fuzzy,0.9128,multiple_candidates_or_low_margin
ambiguous,paper_549017e6b114,6,The value function of a mixed integer program: I,1977,,paper_64e7e85917c9,title_fuzzy,0.8966,multiple_candidates_or_low_margin
ambiguous,paper_4491ac76a804,14,Penalty Methods for the Solution of Generalized Nash Equilibrium Problems (with Complete Test Problems),2009,,paper_4491ac76a804,title_fuzzy,0.8391,multiple_candidates_or_low_margin
ambiguous,paper_4ad5bd8610a9,7,Accelerated schemes for a class of variational inequalities,2017,,paper_ad3f249400a5,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_6dbee1903064,15,"Local structure of feasible sets in nonlinear programming, part III: Stability and sensitivity",1987,,paper_97c05134caa2,title_fuzzy,0.9293,multiple_candidates_or_low_margin
ambiguous,paper_7dd146ae6fc5,23,Universal rigidity: towards accurate and efficient localization of wireless networks,2010,,paper_40573ad08ad8,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_e91bc49c695e,18,Optimizing the Efficiency of First-Order Methods for Decreasing the Gradient of Smooth Convex Functions,2018,,paper_ea15c0068f05,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_36d6885152ff,44,Lipschitzian Properties of Multifunctions,,,paper_75888cdb301b,title_fuzzy,0.8723,multiple_candidates_or_low_margin
ambiguous,paper_c062fbdb220d,8,A filter-trust-region method for unconstrained optimization,2005,,paper_33e7530987fa,title_fuzzy,0.88,multiple_candidates_or_low_margin
ambiguous,paper_729ae1ffb8bf,19,Finite master programs in stochastic decomposition,1990,,paper_eea59532fe58,title_fuzzy,0.8929,multiple_candidates_or_low_margin
ambiguous,paper_c454d64f459c,10,Lifting integer variables in minimal inequalities corresponding to lattice-free triangles,2008,,paper_7b463c7ffcbc,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_6830dddf6040,3,Convex Analysis and Monotone Operator Theory in Hilbert Spaces,2017,,paper_74879ef279e1,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_6920be2ec533,27,Stochastic Dynamic Programming,1981,,paper_6afb37d252c6,title_fuzzy,0.8571,multiple_candidates_or_low_margin
ambiguous,paper_auto_d8b241275665,19,On the complexity analysis of randomized block-coordinate descent methods,2015,,paper_0e9650d4b08d,title_fuzzy,0.8406,multiple_candidates_or_low_margin
ambiguous,paper_419d3f0a68a9,6,Robust portfolio selection based on a joint ellipsoidal uncertainty set,2008,,paper_419d3f0a68a9,title_fuzzy,0.8503,multiple_candidates_or_low_margin
ambiguous,paper_a0dc925b62e3,6,The decomposition algorithm for linear programming,1961,,paper_e80580fc6965,title_fuzzy,0.8317,multiple_candidates_or_low_margin
ambiguous,paper_84a59214df29,11,Primal-dual path-following algorithms for semidefinite programming,1997,,paper_8937fab4332b,title_fuzzy,0.8467,multiple_candidates_or_low_margin
ambiguous,paper_auto_1a38e5b94902,14,Exact penalty functions in nonlinear programming,1979,,paper_53eb9bb58044,title_fuzzy,1.0,multiple_candidates_or_low_margin
ambiguous,paper_384b1f896289,7,Dual variable metric algorithms for constrained optimization,1977,,paper_1a22109f8e58,title_fuzzy,0.9206,multiple_candidates_or_low_margin
ambiguous,paper_48a666f043b3,33,Strong Valid Inequalities for Orthogonal Disjunctions and Polynomial Covering Sets,2008,,paper_48a666f043b3,title_fuzzy,0.9259,multiple_candidates_or_low_margin
ambiguous,paper_6fb102a7ae08,8,A Unified Approach to Interior Point Algorithms for Linear Complementarity Problems,1991,10.1007/3-540-54509-3,paper_c625d95309ba,title_fuzzy,0.8408,multiple_candidates_or_low_margin
ambiguous,paper_afa61e807716,9,"Perspective functions: Properties, constructions, and examples",2018,,paper_821b6890f320,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_bc4fe80e93fb,2,Combinatorial Theorems on the Simplotope that Generalize Results on the Simplex and Cube,1984,,paper_c95fa54c098b,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_auto_fbe6c38317dc,25,Complementarity problems,1994,,paper_b6662fa0c4f4,title_fuzzy,0.902,multiple_candidates_or_low_margin
ambiguous,paper_auto_e80a7bbab1ee,12,"\{0, 1/2\} -Chvátal-Gomory cuts",1996,,paper_04f50e026975,title_fuzzy,0.9091,multiple_candidates_or_low_margin
ambiguous,paper_a64b46983089,12,The Projected Power Method: An Efficient Algorithm for Joint Alignment from Pairwise Differences,2016,10.48550/arxiv.1609.05820,paper_4f293218b0b0,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_6c1b435e17ae,22,Practical polynomial time algorithms for linear complementarity problems,1989,,paper_2635bcfaf7c2,title_fuzzy,0.863,multiple_candidates_or_low_margin
ambiguous,paper_4bda01daf0fa,3,Characterization of totally unimodular matrices,1965,10.1090/s0002-9939-1965-0184940-7,paper_cbe76c0192ba,title_fuzzy,0.8932,multiple_candidates_or_low_margin
ambiguous,paper_auto_df8aa3ed6b6b,34,Two-stage stochastic risk threshold and hierarchical multiple risk problems: models and algorithms,2009,,paper_c990a8d8ed31,title_fuzzy,0.8914,multiple_candidates_or_low_margin
ambiguous,paper_66cc3d1acbb2,2,Constrained Optimization and Lagrange Multiplier Methods,1982,,paper_86983d73515b,title_fuzzy,0.84,multiple_candidates_or_low_margin
ambiguous,paper_f9c23e89b1a7,9,The linear complementarity problem,1971,,paper_b6662fa0c4f4,title_fuzzy,0.8852,multiple_candidates_or_low_margin
ambiguous,paper_d8ed84ac67f0,7,Numerical methods for constrained optimization,1974,,paper_a5e214c68628,title_fuzzy,0.8315,multiple_candidates_or_low_margin
ambiguous,paper_e9f7a1a9a64c,10,A Gauss-Newton method for convex composite optimization,1995,,paper_96a0a21428be,title_fuzzy,0.9167,multiple_candidates_or_low_margin
ambiguous,paper_c79d66797452,43,Polynomial algorithms in linear programming,1980,,paper_2eebca9cb25a,title_fuzzy,0.8913,multiple_candidates_or_low_margin
ambiguous,paper_6585c3fa8d10,28,Interior methods for mathematical programs with complementarity constraints,2006,10.1137/040621065,paper_dd14bd547d3c,title_fuzzy,0.8321,multiple_candidates_or_low_margin
ambiguous,paper_014083318ff7,17,Pivot selection rules of the Devex LP code,1975,,paper_00df1e57d1b5,title_fuzzy,0.907,multiple_candidates_or_low_margin
ambiguous,paper_auto_08048619f90a,22,Free-steering relaxation methods for problems with strictly convex costs and linear constraints,1997,,paper_2eed86398c6d,title_fuzzy,0.871,multiple_candidates_or_low_margin
ambiguous,paper_33cb81209c5b,26,Characterizing and testing subdifferential regularity for piecewise smooth objective functions,2017,,paper_8528c6e22c6e,title_fuzzy,0.8778,multiple_candidates_or_low_margin
ambiguous,paper_a385ab44d338,21,A new branch-and-cut algorithm for the capacitated vehicle routing problem,2004,,paper_287fe481e03f,title_fuzzy,0.8456,multiple_candidates_or_low_margin
ambiguous,paper_12556ddabfbe,27,Stochastic compositional gradient descent: Algorithms for minimizing compositions of expected-value functions,2017,,paper_baa75362d2af,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_e4a609c69711,11,An algorithm for quadratic programming.,1956,,paper_e80580fc6965,title_fuzzy,0.8539,multiple_candidates_or_low_margin
ambiguous,paper_61139ce5651c,1,Theory of linear programming,1956,,paper_35d0ab65068f,title_fuzzy,0.8333,multiple_candidates_or_low_margin
ambiguous,paper_auto_09dc7de8a978,7,A new heuristic for the travelling salesman problem,1990,,paper_ef4cb51b88b4,title_fuzzy,0.9245,multiple_candidates_or_low_margin
ambiguous,paper_44843390ff70,15,On the parametric linear complementarity problem,1971,,paper_57b338223188,title_fuzzy,0.8511,multiple_candidates_or_low_margin
ambiguous,paper_auto_03a3a632d90a,12,"Some continuous functions related to corner polyhedra, I",1972,,paper_f6b2201c280b,title_fuzzy,0.991,multiple_candidates_or_low_margin
ambiguous,paper_067964e16a06,20,An effective branch-and-bound algorithm for convex quadratic programming,2010,,paper_2876e1a27eed,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_387a57007f31,16,Newton's method for non-differentiable functions,1988,,paper_ea2a080af46a,title_fuzzy,0.8936,multiple_candidates_or_low_margin
ambiguous,paper_8a9219ba2951,5,The Linear Complementarity Problem,1992,,paper_b6662fa0c4f4,title_fuzzy,0.8852,multiple_candidates_or_low_margin
ambiguous,paper_auto_cd566a85e7ee,23,"Local structure of feasible sets in nonlinear programming, Part III: Stability and sensitivity",1987,,paper_97c05134caa2,title_fuzzy,0.9293,multiple_candidates_or_low_margin
ambiguous,paper_306814d6db9e,4,Mixed-Integer Sets Associated from Two Rows of Two Adjacent Simplex Bases,2010,,paper_b33551e40459,title_fuzzy,0.9185,multiple_candidates_or_low_margin
ambiguous,paper_auto_091c1159f509,3,Stability in nonlinear programming,1970,,paper_915cab51c3ba,title_fuzzy,0.9091,multiple_candidates_or_low_margin
ambiguous,paper_34d461c781be,8,A Class of Multivariate New Better Than Used Distributions,1979,,paper_314ae999ddee,title_fuzzy,0.8952,multiple_candidates_or_low_margin
ambiguous,paper_1b313fd32cb0,29,Accelerating stochastic composition optimization,2016,,paper_822ac4b05aba,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_75f7214af66f,5,A polynomial algorithm in linear programming,1979,10.1007/bf01844431,paper_2eebca9cb25a,title_fuzzy,0.8602,multiple_candidates_or_low_margin
ambiguous,paper_28b509d4b6b5,60,Robust implementation of Lemke's method for the linear complementarity problem,1976,,paper_9e79fd8e0cc3,title_fuzzy,0.8462,multiple_candidates_or_low_margin
ambiguous,paper_ebaa8a726ead,4,An algorithm for quadratic programming,1956,,paper_e80580fc6965,title_fuzzy,0.8539,multiple_candidates_or_low_margin
ambiguous,paper_auto_2062f6025785,13,Infeasible-interior-point primal-dual potential-reduction algorithms for linear programming,1995,,paper_b2b2c60ef090,title_fuzzy,0.8352,multiple_candidates_or_low_margin
ambiguous,paper_d9734fc09a8d,16,Second order conditions for pseudo-convex functions,1974,,paper_749e864e6679,title_fuzzy,0.8411,multiple_candidates_or_low_margin
ambiguous,paper_b10ca23c00c3,19,Characterization theorems for stochastic programs with recourse,1972,,paper_0d3728f1e260,title_fuzzy,0.875,multiple_candidates_or_low_margin
ambiguous,paper_auto_00aec6b9f083,1,Projection method for variational inequalities with applications to the traffic assignment problem,1982,,paper_fa19f14b031d,title_fuzzy,0.8358,multiple_candidates_or_low_margin
ambiguous,paper_6b92f9bc61f4,31,Robust solutions to uncertain linear complementarity problems,2011,10.1007/s10255-010-0033-y,paper_f9a6f1626d8f,title_fuzzy,0.8472,multiple_candidates_or_low_margin
ambiguous,paper_auto_f9194d483b43,17,A new approach to continuation methods for complementarity problems with uniform $P$ -functions.,1997,,paper_383637644b26,title_fuzzy,0.924,multiple_candidates_or_low_margin
ambiguous,paper_aa3e4f16a0dd,5,The Linear Complementarity Problem,1992,,paper_b6662fa0c4f4,title_fuzzy,0.8852,multiple_candidates_or_low_margin
ambiguous,paper_8051679e9402,7,An algorithm for linear programming that requires $O((m + n)n^2 + (m + n)^{1.5}n)L)$ arithmetic operations,1987,,paper_fe9773188a59,title_fuzzy,0.9278,multiple_candidates_or_low_margin
ambiguous,paper_0ed869199825,9,An extension of Karmarkar's algorithm for bounded linear programming problems,1985,,paper_1b0feea93f8e,title_fuzzy,0.8497,multiple_candidates_or_low_margin
ambiguous,paper_6c0b59cfe940,17,A polynomial algorithm in linear programming,1979,,paper_2eebca9cb25a,title_fuzzy,0.8602,multiple_candidates_or_low_margin
ambiguous,paper_d206439a4ecc,19,SET: An algorithm for consistent matrix completion,2010,,paper_b7be8447c88d,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_e1bb84e7e787,29,Global convergence of ADMM in nonconvex nonsmooth optimization,2019,,paper_09a771784cd2,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_318981d0c6f9,4,A branch-and-cut algorithm for the dial-a-ride problem,2006,,paper_759e8d422c8b,title_fuzzy,0.8462,multiple_candidates_or_low_margin
ambiguous,paper_9a0dba6e25de,3,Adaptive lexicographic optimization in multi-class M / G I / 1 queues with feedback,1993,,paper_e6c6ea3fdafe,title_fuzzy,0.8951,multiple_candidates_or_low_margin
ambiguous,paper_535825c613b7,12,Streaming principal component analysis from incomplete data,2019,,paper_535825c613b7,author_year_multi,0.66,multiple_candidates_or_low_margin
ambiguous,paper_549c4b268eda,5,On the Quadratic Assignment Problem,1983,,paper_46635d69b84a,title_fuzzy,0.8974,multiple_candidates_or_low_margin
ambiguous,paper_49e318984798,54,A superlinear infeasible interior point algorithm for monotone nonlinear complementarity problems,1993,,paper_c625d95309ba,title_fuzzy,0.8655,multiple_candidates_or_low_margin
ambiguous,paper_750638f3e396,12,Convex sets with lifted semidefinite representation,2006,,paper_57c906831f77,title_fuzzy,0.9263,multiple_candidates_or_low_margin
ambiguous,paper_412f8a00aad3,15,An algorithm for quadratic programming,1956,,paper_e80580fc6965,title_fuzzy,0.8539,multiple_candidates_or_low_margin
unmatched,paper_7b5f9bb06bd8,1,Convergence of mesh adaptive direct search to second-order stationary points,2006,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_76f4a189974e,1,DSOS and SDSOS optimization: LP and SOCP-based alternatives to sum of squares optimization,2014,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_bb1d34368428,18,Dynamic load balancing in parallel and distributed networks by random matchings,1994,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_36d6885152ff,15,Côté tangent et côné normal à un ensemble,1981,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_646fac1c07d1,42,An interpolation approximation for the mean workload in a GI/G/1 queue,,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_3c3b3eedc571,20,Some Graphtheoretical Problems of Network Analysis under Resource Constraints,1979,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_d10da2f4f92e,40,"Advanced mixed-integer programming formulations: methodology, computation, and application",2018,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_99bb34f5f5ce,2,Directional stability theorem and directional metric regularity,2006,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_6ea714312add,53,Guaranteed minimum-rank solutions of linear matrix equations via nuclear norm minimization,2010,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_485c9038a143,14,"Ideal 0, 1 matrices",1994,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_be36f682f131,8,Minimization of some nonlinear functions over polymatroidal flows,1981,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_100c15525bfd,3,Computing equilibria when asset markets are incomplete,1996,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_8265df1e10de,13,On the number of solutions to the complementarity problem and spanning properties of complementary cones,1972,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_8d8257e18660,16,Multiplier Methods for Convex Programming,1973,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_e16e58183c9f,13,Law invariant convex risk measures,2005,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_09ce50ec7ecf,5,Sum of squares lower bounds from pairwise independence,2015,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_6252540896c4,79,Global optimization of stiff dynamical systems,2019,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_b63732bc77ab,12,Characterizing extreme points as basic feasible solutions in infinite linear programs,2009,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_497866e31451,57,On convex envelopes for bivariate functions over polytopes.,2014,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_4d434ee0325c,3,Min-max control of constrained uncertain discrete-time linear systems,2003,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_f3c95ae77460,29,Minimizing a submodular function on a lattice,1978,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_640c080f50e5,16,Improved iteratively reweighted least squares for unconstrained smoothed l_p minimization,2013,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_332a893b9440,23,Sums of Squares Relaxations of Polynomial Semidefinite Programs,2003,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_0e7148f32ff3,16,Kullback-leibler divergence constrained distributionally robust optimization,2012,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_60d227353221,14,Markov Processes: Theorems and Problems,1969,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_10c3409868b4,43,Convergence properties of generalized Benders decomposition,1991,10.1016/0098-1354(91)85027-r,,none,0.0,doi_not_in_library
unmatched,paper_aa262c8e67dc,15,Semicontinuities of marginal functions in a sequential setting,1992,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_3270d4b32b82,6,Convex Analysis and Measurable Multifunctions,1977,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_cf1b01863116,3,Convergence of Probability Measures,1968,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_ca129fa15ac1,1,Finite Checkability for Integer Rounding Properties in Combinatorial Optimization Problems,1982,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_25eb701f5d05,14,A low-rank approach to off-the-grid sparse deconvolution,2017,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_63ac253d9d24,22,Development of valid inequalities for disjunctive programming,1984,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_3b4598aa2efb,12,Sublinear optimization for machine learning,2012,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_a8254b194b52,4,"Mathematical Methods and Theory in Games, Programming, and Economics",1959,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_f5313c298a13,24,Matroid Theory and its Applications in Electric Network Theory and in Statics,1989,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_020fefb96917,13,Convex Statistical Distances,1987,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_c674bac38d32,49,A Direct Method for Parabolic PDE Constrained Optimization Problems,2013,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_8a94c02845db,19,A finite method for globally minimizing concave functions over unbounded polyhedral convex sets and its applications,1984,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_e64e57f2dc38,18,Fundamentals of Convex Analysis,2004,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_67ef638fce8d,3,Censored regression quantiles with endogenous regression,2007,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_e1eed3cbe615,24,Submodular feature selection for high-dimensional acoustic score spaces,2013,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_d0607d820d01,11,Variational inequalities and the pricing of american options,1990,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_9ebfcb959c2b,25,Evolutionary stable strategies and game dynamics,1978,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_6109d36d6f71,14,Computational results with a cutting plane algorithm for designing communication networks with low-connectivity constraints,1992,,,none,0.0,title_not_in_library_or_normalization_issue
